SO #,Customer,Date Issued,Date Completed,SO Status,SO Tax,Part Number,Alias Number,Qty Ordered,Unit Price
057238,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0301,,1,($44.10)
057238,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0301,,1,$44.10
057238,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,B0301,,1,($32.37)
057238,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,B0301,,1,$32.37
11130952,Auto Anything,03/30/2021,03/30/2021,Complete,$0.00,A0176/B0176,,1,$74.11
11130952,Auto Anything,03/30/2021,03/30/2021,Complete,$0.00,Shipping,,1,$12.00
1112460-1159277,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,B0523,,1,$34.85
1112460-1159277,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,Shipping,,1,$12.00
1113166-1158718,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,A0429/B0429,,1,$82.35
1113166-1158718,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,Shipping,,1,$12.00
1113347-1158669,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,B0291,,1,$49.56
1113347-1158669,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1114230-1153161-2,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,Shipping,,1,$12.00
1114230-1153161-2,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,A0504/B0242,,1,$82.35
1114293-1158807,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,B0148,,1,$40.74
1114293-1158807,Auto Accessories Garage,03/30/2021,03/30/2021,Complete,$0.00,Shipping,,1,$12.00
1118144-1157474,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0204,,1,$47.50
1118144-1157474,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118152-1157482,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0218/B0218,,1,$82.35
1118152-1157482,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118163-1157495,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0164/B0164,,1,$82.35
1118163-1157495,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118199-1157531,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0015,,1,$47.50
1118199-1157531,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118202-1157534,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,C2083,,1,$30.50
1118202-1157534,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,B2083,,1,$34.85
1118202-1157534,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$24.00
1118206-1157540,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0296/B0020,,1,$99.56
1118206-1157540,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118213-1157546,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0167,,1,$47.50
1118213-1157546,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118214-1157547,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,B0020,,1,$40.74
1118214-1157547,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118223-1157558,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0193/B0193,,1,$82.35
1118223-1157558,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118231-1157566,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0458/B0457,,1,$99.56
1118231-1157566,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118238-1157574,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0129,,1,$47.50
1118238-1157574,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118250-1157587,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0369/B0370,,1,$88.23
1118250-1157587,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118258-1157595,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,D0399,,1,$52.94
1118258-1157595,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$11.00
1118271-1157610,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0212/B0188,,1,$99.56
1118271-1157610,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118280-1157620,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,D0358,,1,$52.94
1118280-1157620,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$11.00
1118292-1157632,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0250,,1,$47.50
1118292-1157632,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118293-1157633,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0207/B0207,,1,$82.35
1118293-1157633,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118308-1157648,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,B0340,,1,$34.85
1118308-1157648,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118311-1157651,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$6.14,A0178/B0178,,1,$82.35
1118311-1157651,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$6.14,Shipping,,1,$12.00
1118323-1157664,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0454/B0455,,1,$82.35
1118323-1157664,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118328-1157669,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0275/B0275,,1,$82.35
1118328-1157669,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118339-1157681,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0106/B0106,,1,$82.35
1118339-1157681,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118343-1157685,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0430,,1,$47.50
1118343-1157685,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118356-1157698,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0178/B0178,,1,$82.35
1118356-1157698,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118367-1157710,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0015/B0097,,1,$88.23
1118367-1157710,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118371-1157715,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0127/B0071,,1,$82.35
1118371-1157715,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118372-1157716,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0167,,1,$47.50
1118372-1157716,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118375-1157719,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0207/B0207,,1,$82.35
1118375-1157719,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118379-1157723,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0043/B0044,A0043/B0044-P,1,$97.06
1118379-1157723,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118381-1157725,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0429/B0429,,1,$82.35
1118381-1157725,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118382-1157726,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0417/B0417/C0417/E0417,,1,$165.78
1118382-1157726,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118422-1157768,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,D0169,,1,$52.94
1118422-1157768,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$11.00
1118441-1157787,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0376/B0376/D0376,,1,$135.28
1118441-1157787,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118476-1157822,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0130/B0130/D0130,,1,$135.28
1118476-1157822,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118483-1157829,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0231/B0047,,1,$93.67
1118483-1157829,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118493-1157839,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0167,,1,$47.50
1118493-1157839,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118500-1157846,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0417/B0417/C0417/E0417,,1,$165.78
1118500-1157846,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118501-1157847,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0519,,2,$58.82
1118501-1157847,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$24.00
1118516-1157863,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0043/B0044/E0162,A0043/B0044-P/E0162,1,$149.99
1118516-1157863,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118520-1157867,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0131/B0131/C0131/D0131,,1,$171.66
1118520-1157867,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118538-1157886,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0269,,1,$47.50
1118538-1157886,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118546-1157894,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0333,,1,$47.50
1118546-1157894,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118554-1157902,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0260/B0133,,1,$82.35
1118554-1157902,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118564-1157912,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0136/B0221,,1,$82.35
1118564-1157912,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118574-1157924,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0119/B0070/D0070,,1,$135.28
1118574-1157924,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118583-1157933,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,D0209,,1,$52.94
1118583-1157933,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$11.00
1118591-1157941,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0115/B0217/D0115,,1,$135.28
1118591-1157941,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118597-1157947,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0144/B0125,,1,$82.35
1118597-1157947,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118609-1157961,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0046/B0046,,1,$97.06
1118609-1157961,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118612-1157964,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0331/B0331,,1,$82.35
1118612-1157964,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118619-1157971,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$12.12,A0232/B0291/E0232,,1,$149.99
1118619-1157971,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$12.12,Shipping,,1,$23.00
1118627-1157979,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0510,,1,$47.50
1118627-1157979,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118632-1157985,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0136,A0136-P,1,$47.50
1118632-1157985,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118644-1157999,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0319/B0048,,1,$93.67
1118644-1157999,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118659-1158015,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0115/B0115/D0115,,1,$135.28
1118659-1158015,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118666-1158024,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0234,,1,$47.50
1118666-1158024,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118673-1158031,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,B0374,,1,$40.74
1118673-1158031,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118674-1158032,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0472/B0472/C0417/D0472,,1,$165.78
1118674-1158032,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118676-1158034,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0296/B0097,,1,$99.56
1118676-1158034,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118679-1158037,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0355/B0355/C0355,,1,$112.84
1118679-1158037,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118682-1158042,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0191/B0191/C0191,,1,$112.84
1118682-1158042,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118699-1158059,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0231/B0047,,1,$93.67
1118699-1158059,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118709-1158069,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0164/B0164,,1,$82.35
1118709-1158069,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118717-1158079,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0316/B0316,,1,$82.35
1118717-1158079,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118718-1158080,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0250,,1,$47.50
1118718-1158080,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118721-1158084,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0150/B0150,,1,$82.35
1118721-1158084,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118755-1158119,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,C0423,,1,$30.50
1118755-1158119,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118759-1158123,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0296,,1,$58.82
1118759-1158123,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118763-1158127,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0348,,1,$47.50
1118763-1158127,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118765-1158129,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0250,,1,$47.50
1118765-1158129,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118768-1158132,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0315/B0071/C0071,,1,$117.84
1118768-1158132,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118771-1158135,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$6.61,A2178/B2178,,1,$82.35
1118771-1158135,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$6.61,Shipping,,1,$12.00
1118794-1158158,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0316/B0316/D0383,,1,$135.28
1118794-1158158,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118806-1158172,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,D0043,,1,$52.94
1118806-1158172,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$11.00
1118810-1158176,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$6.61,A0042/B0042,,1,$82.35
1118810-1158176,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$6.61,Shipping,,1,$12.00
1118812-1158178,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0369,,1,$47.50
1118812-1158178,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118816-1158183,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0200,,1,$47.50
1118816-1158183,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118823-1158190,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0119/B0070,,1,$82.35
1118823-1158190,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118825-1158192,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0131/B0131/D0131,,1,$141.17
1118825-1158192,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$23.00
1118826-1158193,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0315/B0071/C0071,,1,$117.84
1118826-1158193,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118833-1158200,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A0158/B0158,,1,$82.35
1118833-1158200,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,Shipping,,1,$12.00
1118837-1158204,Auto Accessories Garage,03/29/2021,03/29/2021,Complete,$0.00,A2178/B2178,,1,$82.35
